1	275
1	740
1	754
1	801
1	941
1	953
1	960
2	525
2	740
2	868
2	905
2	941
2	953
2	960
3	482
3	601
3	882
3	969
3	981
3	993
3	995
4	663
4	838
4	903
4	929
4	955
4	980
4	994
5	207
5	750
5	792
5	933
5	936
5	939
5	951
6	294
6	742
6	817
6	945
6	947
6	948
6	983
7	268
7	395
7	416
7	721
7	779
7	795
7	908
8	622
8	633
8	820
8	876
8	886
8	887
8	997
9	40
9	518
9	967
9	970
9	987
9	997
9	998
10	257
10	268
10	291
10	382
10	660
10	726
10	859
11	225
11	546
11	763
11	781
11	941
11	953
11	960
12	87
12	721
12	868
12	925
12	950
12	974
12	990
13	650
13	807
13	877
13	949
13	963
13	977
13	978
14	484
14	581
14	683
14	942
14	950
14	974
14	990
15	434
15	560
15	893
15	914
15	952
15	971
15	988
16	271
16	788
16	927
16	930
16	958
16	982
16	988
17	118
17	223
17	881
17	912
17	915
17	940
17	954
18	369
18	900
18	935
18	963
18	977
18	978
18	996
19	531
19	680
19	870
19	966
19	969
19	981
19	993
20	104
20	170
20	204
20	225
20	269
20	453
20	999
21	81
21	730
21	792
21	804
21	823
21	880
21	933
22	882
22	894
22	953
22	961
22	967
22	997
22	998
23	234
23	269
23	770
23	878
23	933
23	939
23	951
24	615
24	644
24	835
24	942
24	947
24	948
24	983
25	656
25	736
25	890
25	970
25	987
25	997
25	998
26	254
26	517
26	825
26	855
26	922
26	934
26	999
27	338
27	476
27	531
27	556
27	669
27	676
27	909
28	547
28	605
28	782
28	841
28	852
28	953
28	954
29	327
29	564
29	615
29	735
29	839
29	846
29	965
30	407
30	434
30	643
30	968
30	969
30	981
30	993
31	244
31	337
31	342
31	668
31	950
31	974
31	990
32	343
32	862
32	964
32	985
32	986
32	992
32	1000
33	302
33	653
33	706
33	708
33	831
33	911
33	984
34	242
34	429
34	866
34	908
34	972
34	989
34	991
35	885
35	913
35	928
35	946
35	971
35	996
35	999
36	59
36	288
36	322
36	325
36	577
36	646
36	961
37	111
37	854
37	890
37	928
37	952
37	996
37	999
38	624
38	897
38	935
38	949
38	963
38	977
38	978
39	47
39	258
39	452
39	878
39	933
39	939
39	951
40	9
40	91
40	440
40	508
40	522
40	600
40	793
41	51
41	430
41	558
41	794
41	844
41	849
41	975
42	113
42	138
42	766
42	860
42	949
42	977
42	978
43	364
43	663
43	738
43	750
43	938
43	975
43	997
44	67
44	74
44	196
44	299
44	458
44	481
44	545
45	607
45	653
45	715
45	862
45	911
45	984
45	999
46	193
46	227
46	288
46	393
46	513
46	586
46	814
47	39
47	96
47	686
47	761
47	794
47	885
47	910
48	797
48	913
48	926
48	945
48	978
48	983
48	998
49	331
49	525
49	634
49	899
49	955
49	980
49	994
50	732
50	791
50	799
50	808
50	877
50	914
50	965
51	41
51	62
51	843
51	844
51	857
51	885
51	910
52	388
52	758
52	779
52	783
52	790
52	795
52	982
53	502
53	744
53	770
53	878
53	933
53	939
53	951
54	501
54	654
54	845
54	909
54	970
54	987
54	998
55	127
55	208
55	263
55	289
55	788
55	811
55	959
56	312
56	715
56	744
56	861
56	901
56	930
56	982
57	429
57	525
57	637
57	866
57	891
57	915
57	916
58	450
58	612
58	619
58	748
58	878
58	933
58	951
59	36
59	399
59	572
59	577
59	646
59	910
59	923
60	63
60	130
