1	1113
1	1971
1	2159
1	2182
1	2475
1	2620
1	2719
2	410
2	1068
2	1608
2	1882
2	2605
2	2678
2	2826
3	846
3	2010
3	2267
3	2721
3	2858
3	2878
3	2886
4	383
4	1158
4	2172
4	2824
4	2874
4	2911
4	2915
5	1681
5	2002
5	2320
5	2491
5	2713
5	2940
5	2976
6	1276
6	2192
6	2350
6	2434
6	2578
6	2797
6	2829
7	1809
7	2289
7	2683
7	2770
7	2780
7	2841
7	2918
8	344
8	1413
8	2069
8	2087
8	2343
8	2761
8	2932
9	675
9	2031
9	2238
9	2293
9	2940
9	2954
9	2976
10	109
10	344
10	1381
10	2117
10	2444
10	2618
10	2676
11	1333
11	1584
11	2096
11	2273
11	2305
11	2696
11	2770
12	574
12	1545
12	1551
12	2107
12	2528
12	2609
12	2973
13	542
13	762
13	1119
13	1588
13	2524
13	2892
13	2919
14	1500
14	1831
14	2755
14	2818
14	2854
14	2910
14	2989
15	85
15	159
15	845
15	1922
15	2520
15	2677
15	2895
16	949
16	1108
16	1370
16	2719
16	2732
16	2747
16	2790
17	257
17	414
17	899
17	987
17	2473
17	2869
17	2893
18	865
18	879
18	1417
18	1893
18	2811
18	2830
18	2889
19	60
19	886
19	1551
19	2323
19	2816
19	2838
19	2954
20	1034
20	1035
20	1197
20	1230
20	1811
20	2608
20	2880
21	921
21	2563
21	2777
21	2812
21	2861
21	2863
21	2954
22	943
22	1249
22	1413
22	2012
22	2145
22	2295
22	2319
23	279
23	897
23	929
23	1035
23	1486
23	2169
23	2913
24	1731
24	1835
24	1970
24	2138
24	2321
24	2920
24	2963
25	1548
25	1639
25	1861
25	2570
25	2718
25	2899
25	2998
26	1406
26	1899
26	2148
26	2292
26	2799
26	2959
26	2992
27	1483
27	1812
27	2419
27	2808
27	2826
27	2934
27	2975
28	1983
28	2003
28	2255
28	2639
28	2972
28	2998
28	2999
29	1962
29	1988
29	2080
29	2375
29	2768
29	2786
29	2828
30	741
30	1427
30	1859
30	2073
30	2775
30	2936
30	2951
31	684
31	1032
31	1148
31	1658
31	1773
31	2312
31	2611
32	1305
32	2012
32	2087
32	2307
32	2476
32	2542
32	2981
33	999
33	2208
33	2745
33	2767
33	2801
33	2928
33	2980
34	1602
34	2363
34	2410
34	2601
34	2672
34	2717
34	2947
35	524
35	2091
35	2242
35	2330
35	2374
35	2490
35	2651
36	427
36	1002
36	1952
36	2076
36	2619
36	2643
36	2878
37	1023
37	1752
37	2060
37	2257
37	2351
37	2527
37	2748
38	216
38	862
38	1551
38	2528
38	2828
38	2892
38	2931
39	1290
39	1683
39	1794
39	2284
39	2333
39	2785
39	2973
40	299
40	1393
40	1855
40	2739
40	2767
40	2848
40	2928
41	2199
41	2259
41	2426
41	2449
41	2470
41	2537
41	2628
42	2296
42	2310
42	2576
42	2591
42	2723
42	2893
42	2968
43	339
43	1868
43	1921
43	2011
43	2233
43	2536
43	2870
44	2028
44	2117
44	2548
44	2662
44	2680
44	2877
44	2880
45	319
45	2197
45	2273
45	2573
45	2608
45	2688
45	2848
46	1131
46	1390
46	1974
46	2187
46	2753
46	2865
46	2941
47	1526
47	1554
47	1977
47	2072
47	2135
47	2439
47	2681
48	83
48	662
48	2394
48	2810
48	2857
48	2880
48	2902
49	53
49	757
49	783
49	1000
49	1224
49	2551
49	2970
50	1644
50	2232
50	2710
50	2792
50	2919
50	2986
50	2992
51	843
51	2060
51	2637
51	2874
51	2892
51	2948
51	2986
52	738
52	773
52	1913
52	2163
52	2621
52	2622
52	2914
53	49
53	340
53	757
53	1110
53	1224
53	1751
53	2935
54	303
54	858
54	2272
54	2442
54	2614
54	2743
54	2789
55	803
55	1056
55	1750
55	2478
55	2596
55	2649
55	2899
56	614
56	1488
56	2214
56	2216
56	2263
56	2592
56	2821
57	969
57	1268
57	1598
57	2740
57	2935
57	2946
57	2986
58	1068
58	1410
58	2748
58	2753
58	2862
58	2874
58	2941
59	720
59	721
59	1425
59	1680
59	1704
59	2034
59	2524
60	19
60	437
60	1814
60	1927
60	2296
60	2630
60	2880
61	681
61	857
61	2399
61	2670
61	2815
61	2934
61	2979
62	516
62	611
62	940
62	2306
62	2595
62	2599
62	2673
63	1092
63	1345
63	2100
63	2102
63	2108
63	2200
63	2798
64	800
64	2652
64	2728
64	2812
64	2878
64	2917
64	2977
65	323
65	1419
65	1810
65	2208
65	2223
65	2286
65	2652
66	723
66	888
66	1484
66	1506
66	2661
66	2843
66	2873
67	1147
67	1443
67	1882
67	2264
67	2516
67	2945
67	2964
68	1532
68	2061
68	2739
68	2847
68	2860
68	2920
68	2979
69	1176
69	2199
69	2214
69	2263
69	2342
69	2571
69	2752
70	2208
70	2213
70	2271
70	2761
70	2870
70	2880
70	2897
71	593
71	926
71	1140
71	1302
71	1655
71	2201
71	3000
72	440
72	613
72	997
72	1869
72	2106
72	2564
72	2866
73	657
73	970
73	1765
73	2837
73	2972
73	2998
73	2999
74	1193
74	1757
74	2177
74	2691
74	2779
74	2854
74	2953
75	799
75	1799
75	1877
75	2164
75	2706
75	2807
75	2956
76	433
76	1196
76	1501
76	1610
76	2045
76	2416
76	2568
77	1233
77	1491
77	1754
77	2034
77	2342
77	2445
77	2895
78	1042
78	1899
78	2466
78	2601
78	2717
78	2808
78	2846
79	1324
79	1405
79	2219
79	2359
79	2645
79	2884
79	2963
80	1285
80	1685
80	2193
80	2199
80	2737
80	2835
80	2857
81	2151
81	2211
81	2328
81	2462
81	2667
81	2677
81	2727
82	1644
82	2049
82	2192
82	2568
82	2578
82	2713
82	2797
83	48
83	275
83	312
83	1840
83	1997
83	2083
83	2963
84	164
84	1528
84	1960
84	2050
84	2372
84	2627
84	2948
85	15
85	1139
85	2185
85	2368
85	2788
85	2885
85	2979
86	207
86	1194
86	1431
86	1445
86	1553
86	2893
86	2983
87	276
87	472
87	483
87	496
87	992
87	1187
87	2994
88	352
88	1423
88	2162
88	2216
88	2468
88	2574
88	2598
89	723
89	1752
89	2250
89	2334
89	2735
89	2859
89	2920
90	1128
90	2287
90	2439
90	2470
90	2536
90	2597
90	2650
91	362
91	566
91	1202
91	1326
91	2740
91	2919
91	2978
92	587
92	1378
92	1405
92	2171
92	2331
92	2369
92	2791
93	173
93	274
93	1269
93	1509
93	1757
93	2324
93	2926
94	175
94	422
94	702
94	1441
94	1928
94	2095
94	2181
95	1819
95	1970
95	2566
95	2585
95	2595
95	2673
95	2853
96	753
96	1210
96	1305
96	1720
96	2406
96	2618
96	2887
97	586
97	878
97	2766
97	2811
97	2830
97	2833
97	2889
98	107
98	2000
98	2064
98	2592
98	2596
98	2842
98	2942
99	1351
99	2019
99	2222
99	2810
99	2885
99	2944
99	2957
100	930
100	1054
100	1238
100	1329
100	1438
100	2478
100	2947
101	939
101	1981
101	2270
101	2338
101	2525
101	2875
101	2903
102	300
102	1753
102	1805
102	1912
102	2036
102	2825
102	2902
103	2191
103	2358
103	2484
103	2522
103	2755
103	2788
103	2986
104	1808
104	1824
104	2486
104	2769
104	2914
104	2989
104	2997
105	1872
105	2040
105	2337
105	2674
105	2877
105	2938
105	2995
106	977
106	1004
106	1340
106	1517
106	2243
106	2457
106	2599
107	98
107	539
107	1015
107	2389
107	2443
107	2687
107	2901
108	164
108	1102
108	1228
108	1619
108	2337
108	2879
108	2946
109	10
109	1934
109	2218
109	2610
109	2661
109	2727
109	2807
110	1341
110	1675
110	1968
110	2118
110	2578
110	2622
110	2713
111	1263
111	1338
111	2291
111	2310
111	2346
111	2645
111	2910
112	1840
112	1852
112	1997
112	2083
112	2168
112	2617
112	2898
113	2009
113	2142
113	2419
113	2700
113	2737
113	2935
113	2973
114	451
114	467
114	598
114	1190
114	2644
114	2804
114	2969
115	1974
115	2156
115	2187
115	2601
115	2868
115	2938
115	2941
116	552
116	1275
116	2052
116	2436
116	2541
116	2752
116	2791
117	909
117	1516
117	2633
117	2704
117	2788
117	2820
117	2995
118	129
118	1382
118	1450
118	1542
118	1998
118	2758
118	2774
119	554
119	611
119	1302
119	1655
119	1843
119	2444
119	2461
120	1273
120	2142
120	2648
120	2716
120	2947
120	2987
120	3000
121	312
121	1081
121	2262
121	2445
121	2496
121	2534
121	2873
122	576
122	1175
122	1310
122	1842
122	1847
122	2382
122	2632
123	1751
123	1865
123	2559
123	2885
123	2958
123	2965
123	2975
124	731
124	1149
124	1348
124	2211
124	2441
124	2476
124	2501
125	242
125	284
125	467
125	829
125	1641
125	1987
125	2302
126	589
126	1277
126	2684
126	2782
126	2836
126	2905
126	2926
127	417
127	1121
127	1222
127	2697
127	2847
127	2905
127	2955
128	1015
128	1576
128	2232
128	2318
128	2395
128	2693
128	2930
129	118
129	743
129	1243
129	1272
129	1421
129	1803
129	2569
130	162
130	1064
130	1730
130	2113
130	2709
130	2912
130	2931
131	1162
131	1406
131	1828
131	1920
131	2119
131	2830
131	2978
132	1645
132	1955
132	2494
132	2882
132	2883
132	2940
132	2976
133	730
133	1387
133	2174
133	2225
133	2324
133	2721
133	2985
134	267
134	1884
134	2307
134	2343
134	2625
134	2795
134	2900
135	1021
